Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	stationaryDist[1]	stationaryDist[2]	tree_length
6408	-2360.787	-2430.713	69.92639	0.156234	0.0901854	0.0280215	0.061858	0.0815266	0.144331	0.0709116	0.0120102	0.0417713	0.0222323	0.0563798	0.113608	0.0352676	0.0278515	0.00682243	0.0375536	0.0151068	0.127861	0.0385455	0.0500146	0.0221505	0.0257426	0.00920088	0.000546575	0.0316966	0.0163087	0.00730531	0.00824354	0.0444473	0.00747089	0.0225192	0.00787729	0.00235642	0.0143412	0.00547672	0.0114992	0.0252526	0.0228847	0.0332546	0.0275361	0.070742	0.230509	0.217827	0.0114256	0.0031175	0.026598	0.0130764	0.0114679	0.0214154	0.026032	0.0139298	0.9342258	1.065774	0.140578	0.384093	0.741911	1.34787	2.60354	7.11351	1.418658	1.14081	0.0706832	0.0408015	0.0126774	0.0279857	0.0368841	0.0652979	0.0320817	0.00543364	0.0188981	0.0100583	0.0255073	0.0513984	0.0159557	0.0126005	0.00308659	0.0169899	0.00683457	0.0578468	0.0174387	0.0226275	0.0100213	0.0116464	0.00416264	0.00024728	0.0143401	0.00737834	0.00330506	0.00372952	0.0201087	0.00337997	0.0101881	0.00356383	0.00106609	0.0064882	0.00247776	0.00520243	0.0114248	0.0103534	0.015045	0.0124578	0.032005	0.104287	0.0985488	0.00516917	0.00141041	0.0120334	0.005916	0.00518828	0.0096887	0.0117774	0.00630209	0.532887	0.467113	2.210345
6444	-2364.662	-2434.894	70.23203	0.141364	0.128752	0.0440118	0.0329586	0.0922779	0.107795	0.0252318	0.0579344	0.0529373	0.0186005	0.0693387	0.139364	0.0256479	0.0170121	0.0100801	0.0301391	0.0179461	0.0594359	0.0213651	0.0152881	0.0139689	0.0262857	0.0130022	0.00335202	0.0227819	0.0039973	0.00457122	0.0196534	0.0232309	0.00894062	0.00385031	0.0564883	0.00538623	0.00600449	0.0165614	0.00977533	0.0475087	0.0133196	0.024663	0.087273	0.0197404	0.0123558	0.0110243	0.0398256	0.000473399	0.206148	0.00707878	0.0423266	0.00497276	0.19709	0.0158165	1.033513	0.9664874	0.122025	0.358475	0.726105	1.37721	2.78959	8.19502	1.520995	0.9351482	0.0681292	0.0620505	0.021211	0.0158841	0.0444724	0.0519508	0.0121602	0.0279209	0.0255126	0.00896431	0.0334171	0.067165	0.0123608	0.00819881	0.00485798	0.0145252	0.00864896	0.0286445	0.0102967	0.00736793	0.00673217	0.0126681	0.0062663	0.00161547	0.0109795	0.00192646	0.00220305	0.00947175	0.0111959	0.00430884	0.00185562	0.027224	0.00259584	0.0028938	0.00798162	0.00471112	0.0228963	0.00641925	0.0118861	0.0420603	0.00951369	0.00595476	0.00531305	0.0191936	0.00022815	0.0993509	0.00341155	0.0203989	0.00239657	0.0949857	0.0076226	0.483244	0.516756	2.074948
6480	-2368.005	-2438.827	70.82218	0.0451988	0.0564009	0.00939883	0.0301986	0.0374019	0.072239	0.0120074	0.00351438	0.0279807	0.0288351	0.045674	0.062608	0.00991477	0.00632249	0.000963874	0.0168177	0.00797123	0.0540307	0.0149607	0.0111263	0.0120164	0.00253645	0.0170162	0.0448803	0.00915101	0.00140814	0.000689957	0.00701626	0.00722278	0.00910221	0.0232594	0.012744	0.00953084	0.00991745	0.00438461	0.0131541	0.0283393	0.0343163	0.0464406	0.0124536	0.0365884	0.0746461	0.0829226	0.00758042	0.000122922	0.00471882	0.00517695	0.00720226	0.00275445	0.00329744	0.00232871	0.8145994	1.185401	0.082782	0.296671	0.684478	1.46097	3.37074	12.0799	1.801559	1.455194	0.041601	0.0519114	0.00865068	0.0277948	0.0344247	0.0664887	0.0110516	0.00323463	0.0257535	0.0265398	0.0420383	0.0576244	0.00912555	0.00581922	0.00088715	0.015479	0.00733672	0.0497298	0.0137699	0.0102406	0.0110599	0.00233455	0.0156617	0.0413079	0.00842259	0.00129606	0.000635036	0.00645776	0.00664785	0.00837767	0.021408	0.0117296	0.00877218	0.00912802	0.00403559	0.012107	0.0260835	0.0315847	0.0427439	0.0114623	0.033676	0.0687043	0.076322	0.00697702	0.000113137	0.0043432	0.00476486	0.00662896	0.0025352	0.00303496	0.00214334	0.5927	0.4073	1.086484
6516	-2367.163	-2436.217	69.05458	0.0938039	0.0572236	0.0181942	0.103689	0.109029	0.137119	0.116125	0.0175082	0.0698562	0.0588174	0.101878	0.172631	0.0271845	0.0278902	0.00463047	0.0396033	0.0309787	0.128342	0.0294144	0.0265986	0.0500095	0.0272055	0.0177328	0.0442208	0.02295	0.0232685	0.00473953	0.00410359	0.0236126	0.0254852	0.00793254	0.0202204	0.0527009	0.0185262	0.00495229	0.0687127	0.0345308	0.0333437	0.100479	0.0213494	0.100938	0.276093	0.20072	0.0058309	5.48563e-05	0.00618943	0.0129293	0.00915198	0.0223096	0.0213282	0.00761869	0.7847944	1.215206	0.169838	0.421198	0.763566	1.30964	2.37418	5.88796	1.281935	1.548438	0.035535	0.0216776	0.00689236	0.0392797	0.0413028	0.0519438	0.0439909	0.00663249	0.0264631	0.0222814	0.0385936	0.0653967	0.0102981	0.0105654	0.00175413	0.0150026	0.0117354	0.048619	0.0111428	0.0100762	0.0189447	0.0103061	0.00671757	0.0167518	0.00869399	0.00881463	0.00179544	0.00155453	0.00894497	0.00965436	0.00300503	0.00765996	0.0199643	0.00701815	0.00187604	0.0260299	0.0130811	0.0126314	0.0380636	0.00808764	0.0382377	0.10459	0.0760373	0.00220888	2.07808e-05	0.0023447	0.00489791	0.00346698	0.00845138	0.0080796	0.00288613	0.607603	0.392397	2.639758
6552	-2363.514	-2434.093	70.57818	0.105922	0.0859431	0.0256711	0.0361511	0.056197	0.0611653	0.0613278	0.0377424	0.0351361	0.031365	0.068515	0.0580586	0.0136732	0.0159805	0.00360794	0.0112812	0.0174358	0.053612	0.0392542	0.0123482	0.0188564	0.0124072	0.0124199	0.0152371	0.0101377	0.00240923	0.00415051	0.00123818	0.015864	0.0211876	0.00133952	0.0254657	0.0166834	0.0141564	0.00196219	0.0118103	0.0171208	0.0360931	0.0531622	0.00497796	0.0425028	0.112305	0.144027	0.00709244	0.000459238	0.012073	0.00919729	0.0119791	0.0140713	0.00622926	0.00136447	0.7941648	1.205835	0.123927	0.361189	0.727815	1.37397	2.76864	8.06928	1.509815	1.518369	0.0711664	0.0577432	0.0172479	0.0242891	0.0377575	0.0410956	0.0412048	0.0253583	0.0236071	0.0210734	0.0460337	0.0390083	0.0091867	0.0107369	0.00242409	0.00757957	0.0117147	0.0360207	0.026374	0.0082965	0.0126692	0.0083361	0.00834464	0.0102374	0.00681126	0.00161871	0.00278864	0.000831904	0.0106587	0.0142355	0.000899993	0.0171098	0.0112092	0.00951139	0.00131835	0.00793505	0.0115031	0.0242501	0.0357185	0.00334458	0.0285567	0.0754552	0.0967682	0.00476525	0.000308552	0.00811156	0.00617945	0.00804849	0.00945416	0.0041853	0.000916755	0.602918	0.397082	1.488367
6588	-2372.528	-2443.05	70.52202	0.0792264	0.0767114	0.0229101	0.0281656	0.0424614	0.094703	0.00348106	0.0219698	0.0472776	0.0456514	0.0585913	0.0681597	0.0131707	0.00708216	0.00612014	0.0113255	0.00426692	0.0583419	0.0158378	0.0221144	0.00993943	0.0115737	0.00712586	0.00393014	0.0198068	0.00380689	0.00373215	0.00267554	0.0170931	0.0144074	4.9028e-05	0.0138347	0.041134	0.018177	0.0107773	0.00520933	0.0146452	0.0879939	0.0385304	0.00555961	0.0323605	0.143018	0.144332	0.00733516	0.0113898	0.00435314	0.0105274	0.00990244	0.00643305	0.040279	0.00223654	0.8732545	1.126745	0.086822	0.303646	0.689458	1.45041	3.29331	11.5178	1.767104	1.290283	0.0539052	0.052194	0.0155879	0.0191637	0.0288905	0.0644354	0.00236849	0.0149481	0.0321674	0.0310609	0.0398652	0.0463754	0.00896127	0.00481866	0.0041641	0.00770577	0.00290318	0.0396955	0.0107759	0.0150465	0.00676273	0.0078747	0.0048484	0.00267404	0.0134764	0.00259019	0.00253934	0.00182042	0.0116301	0.00980274	3.33584e-05	0.00941303	0.0279873	0.0123675	0.00733279	0.0035444	0.00996453	0.0598705	0.0262158	0.00378272	0.0220179	0.0973087	0.0982023	0.0049908	0.00774953	0.00296185	0.00716275	0.00673756	0.00437701	0.0274056	0.00152173	0.563373	0.436627	1.469736
6624	-2363.373	-2433.352	69.97823	0.0787339	0.0370232	0.0145999	0.116849	0.0743122	0.129551	0.0464385	0.0115582	0.0385482	0.0198692	0.0491047	0.116685	0.0295613	0.0192047	0.00368767	0.0235009	0.0147047	0.052324	0.035033	0.0262031	0.0143838	0.0226599	0.00274372	0.0217156	0.0305519	0.00157129	0.00296477	0.0284774	0.00656281	0.0195265	0.266384	0.0102584	0.000456865	0.0259921	0.0389011	0.029436	0.0133783	0.0575069	0.0574684	0.0349017	0.0353208	0.00203989	0.0244172	0.00353723	0.00700529	0.000675093	0.212581	0.0303788	0.022384	0.0229201	0.051782	0.9611848	1.038815	0.0968252	0.320231	0.700993	1.42655	3.12274	10.3279	1.688256	1.080765	0.0386638	0.0181809	0.00716957	0.0573811	0.0364924	0.0636183	0.0228045	0.00567585	0.0189298	0.00975715	0.0241138	0.0573004	0.0145166	0.00943085	0.0018109	0.0115405	0.00722102	0.0256947	0.0172036	0.0128675	0.00706344	0.0111276	0.00134735	0.0106639	0.0150031	0.000771613	0.00145591	0.0139843	0.00322279	0.00958887	0.130813	0.0050376	0.000224352	0.0127639	0.0191031	0.0144551	0.00656968	0.0282398	0.0282209	0.0171391	0.0173449	0.00100173	0.0119905	0.00173702	0.00344008	0.000331517	0.104392	0.0149181	0.0109921	0.0112553	0.0254285	0.519408	0.480592	2.036376
6660	-2370.163	-2441.192	71.02862	0.0823289	0.0424976	0.0273402	0.0585228	0.0520123	0.0727992	0.0371422	0.0082424	0.0552557	0.0314324	0.0394341	0.0542727	0.0216279	0.0123406	0.00274264	0.0135095	0.00645568	0.0582747	0.0216053	0.0305302	0.0333037	0.0173648	0.0149561	0.0387327	0.0174678	0.00284945	0.00242517	0.0149593	0.017225	0.0254517	0.0164639	0.00894073	0.0282259	0.0183556	0.00729898	0.00216128	0.0120611	0.0399037	0.0491482	0.0321859	0.0188359	0.0990105	0.131683	0.0276625	0.00616967	0.00252347	0.00031946	0.00868185	0.0100507	0.00110594	0.00890432	1.031456	0.9685439	0.106219	0.335024	0.710939	1.40659	2.98486	9.41452	1.621304	0.9390064	0.0570621	0.029455	0.0189495	0.0405621	0.0360497	0.050457	0.0257432	0.0057128	0.0382977	0.0217858	0.0273317	0.0376164	0.0149903	0.00855327	0.00190092	0.00936343	0.00447443	0.0403902	0.0149746	0.0211605	0.0230828	0.0120355	0.010366	0.0268456	0.0121069	0.00197495	0.00168089	0.0103683	0.0119386	0.0176405	0.0114111	0.00619681	0.0195633	0.0127223	0.00505892	0.00149798	0.00835953	0.0276572	0.0340646	0.022308	0.0130551	0.0686241	0.0912692	0.0191729	0.00427619	0.00174902	0.000221418	0.00601738	0.00696611	0.000766524	0.00617157	0.484272	0.515728	1.442795
6696	-2371.949	-2441.221	69.27216	0.13609	0.0420236	0.0789104	0.039807	0.0615792	0.219793	0.0533621	0.022717	0.103233	0.0382613	0.114337	0.244813	0.0235556	0.0336449	0.0054878	0.0407259	0.0329895	0.0748957	0.0337023	0.025979	0.0306137	0.0398773	0.0159949	0.00355946	0.0349851	0.0108238	0.00413239	0.0256118	0.0286184	0.0466618	0.00862898	0.0570828	0.00083545	0.036551	0.0073365	0.00387318	0.0540226	0.0598488	0.0860701	0.0222838	0.0510033	0.186628	0.248342	0.0633547	0.00086084	0.0162007	0.00381842	0.00291354	0.0173632	0.0187575	0.00176412	0.8903143	1.109686	0.156654	0.404922	0.754236	1.32585	2.46961	6.38348	1.340363	1.246398	0.0520554	0.0160743	0.0301838	0.0152265	0.0235545	0.0840726	0.0204114	0.00868944	0.0394876	0.0146352	0.043735	0.0936427	0.0090102	0.0128694	0.00209913	0.015578	0.0126187	0.0286482	0.0128914	0.00993717	0.01171	0.0152534	0.00611818	0.00136152	0.0133821	0.00414017	0.00158067	0.00979672	0.0109468	0.0178485	0.00330065	0.0218346	0.000319566	0.0139811	0.00280627	0.00148152	0.020664	0.0228926	0.0329225	0.00852371	0.0195091	0.0713866	0.0949929	0.0242337	0.000329278	0.00619688	0.00146057	0.00111445	0.00664156	0.0071749	0.000674788	0.554843	0.445157	2.614327
6732	-2361.911	-2431.062	69.15071	0.110673	0.0803835	0.0187115	0.0951949	0.109813	0.178036	0.0802689	0.00862879	0.112661	0.057221	0.0860093	0.0736925	0.0188756	0.0215713	0.00166807	0.0243371	0.0232423	0.106023	0.0798875	0.0284507	0.015055	0.0338313	0.00842186	0.0172825	0.0224162	0.00383999	0.00987587	0.0079102	0.0255601	0.0336933	0.0304585	0.0193768	0.0118544	0.028462	0.00060671	0.00523957	0.0891694	0.0324766	0.0300249	0.0381727	0.0533381	0.182363	0.38267	0.0518234	0.00154719	0.0123528	0.00812675	0.0107734	0.0267736	0.0124509	0.00480972	0.8619915	1.138008	0.118397	0.353237	0.722778	1.38355	2.83096	8.44615	1.54282	1.320208	0.0438115	0.0318211	0.00740725	0.0376844	0.0434715	0.0704785	0.0317758	0.00341585	0.0445988	0.0226519	0.0340482	0.0291724	0.00747222	0.00853934	0.000660334	0.00963422	0.00920086	0.0419709	0.0316248	0.0112627	0.00595975	0.0133927	0.00333393	0.00684154	0.0088738	0.00152012	0.00390952	0.00313138	0.0101184	0.0133381	0.0120575	0.0076706	0.00469277	0.0112671	0.000240176	0.00207417	0.0352992	0.0128564	0.0118858	0.0151113	0.0211148	0.0721912	0.151486	0.0205151	0.00061248	0.00489004	0.00321711	0.00426483	0.0105987	0.00492887	0.00190401	0.569004	0.430996	2.526106
6768	-2368.353	-2438.616	70.26276	0.0769228	0.0758201	0.00558829	0.0634697	0.0532385	0.0876171	0.0388116	0.0214723	0.0410263	0.0262696	0.0578258	0.0711752	0.0236986	0.0108465	0.00228162	0.0194429	0.00752243	0.0581133	0.0185139	0.0278123	0.00356605	0.0314393	0.00970805	0.0322188	0.00899337	0.00494793	0.000315705	0.0117354	0.0159757	0.0202794	0.0154925	0.0259909	0.0325015	0.0187367	0.000691587	0.00402967	0.0411505	0.0490023	0.0350462	0.026488	0.0338802	0.190336	0.200813	0.0179651	0.000650811	0.00449412	0.00912548	0.00474773	0.0105545	0.0177418	0.0011081	0.8246072	1.175393	0.102039	0.328529	0.70661	1.41521	3.04387	9.80015	1.65033	1.425397	0.046139	0.0454776	0.00335191	0.0380697	0.0319329	0.0525536	0.0232796	0.0128793	0.024608	0.0157567	0.0346845	0.0426915	0.0142147	0.00650583	0.00136854	0.0116621	0.00451203	0.0348569	0.0111048	0.0166821	0.00213895	0.0188576	0.00582298	0.0193251	0.00539431	0.00296782	0.000189363	0.00703902	0.00958236	0.0121638	0.00929252	0.0155896	0.0194947	0.0112385	0.00041482	0.00241703	0.0246825	0.0293921	0.0210211	0.0158878	0.0203217	0.114165	0.12045	0.0107756	0.000390363	0.00269561	0.00547355	0.00284773	0.0063307	0.0106417	0.000664649	0.587696	0.412304	1.667196
6804	-2369.333	-2438.593	69.25986	0.124664	0.0772884	0.0551489	0.0626074	0.092975	0.179656	0.100276	0.0442653	0.101144	0.0328193	0.0885555	0.0821912	0.0526252	0.026113	0.0169388	0.0382131	0.0267826	0.154776	0.0154166	0.0555609	0.0221207	0.0188468	0.00938818	0.0254845	0.0250906	0.0385904	0.0048421	0.0312957	0.0222093	0.0409032	0.24679	0.0494972	0.000277185	0.0173758	0.0648283	0.101574	0.03924	0.0890561	0.0133383	0.0321417	0.00123183	0.00231943	0.0173855	0.0112482	0.00446018	0.00754188	0.20651	0.0131862	0.0543264	0.0181737	0.0267193	0.9341919	1.065808	0.158489	0.407228	0.755573	1.3235	2.45563	6.30958	1.331943	1.140888	0.0464469	0.0287959	0.0205472	0.023326	0.0346403	0.0669357	0.0373607	0.0164922	0.037684	0.0122277	0.0329937	0.0306225	0.0196069	0.00972911	0.00631099	0.0142373	0.00997857	0.0576659	0.00574386	0.0207007	0.00824165	0.00702188	0.00349782	0.00949494	0.00934819	0.0143779	0.00180405	0.01166	0.00827467	0.0152396	0.0919482	0.0184415	0.000103273	0.0064738	0.0241535	0.0378442	0.0146199	0.0331802	0.00496956	0.0119753	0.000458952	0.000864165	0.00647742	0.0041908	0.00166176	0.00280993	0.0769408	0.00491286	0.0202408	0.0067711	0.009955	0.532904	0.467096	2.684011
6840	-2368.384	-2438.759	70.37498	0.110741	0.0814058	0.0645853	0.0863564	0.0893703	0.106073	0.067082	0.0115704	0.0549989	0.0268964	0.0950884	0.114889	0.0248509	0.038891	0.00754383	0.0225392	0.0229768	0.0806793	0.0560061	0.0377746	0.0272922	0.0498981	0.0177657	0.0325056	0.0295538	0.00976983	0.00521076	0.0263416	0.0151138	0.0183133	0.22528	0.029505	0.00110333	0.0423658	0.035099	0.0647822	0.0469334	0.0374935	0.0139963	0.0355996	0.00479949	0.00838088	0.0110679	0.00267719	0.0114152	0.00169878	0.088774	0.0132417	0.0339196	0.0175687	0.0333184	1.061205	0.9387955	0.176431	0.429094	0.768003	1.30208	2.33049	5.66795	1.2544	0.8846508	0.0505412	0.0371529	0.0294762	0.0394123	0.0407878	0.0484106	0.0306156	0.00528061	0.025101	0.0122753	0.0433975	0.0524342	0.0113417	0.0177495	0.00344294	0.0102867	0.0104864	0.0368213	0.0255607	0.01724	0.0124559	0.0227731	0.00810813	0.0148352	0.0134881	0.00445887	0.00237815	0.0120221	0.0068978	0.00835803	0.102816	0.0134658	0.000503551	0.0193354	0.0160189	0.029566	0.02142	0.0171117	0.00638778	0.0162473	0.00219044	0.00382496	0.00505131	0.00122185	0.00520979	0.00077531	0.0405157	0.00604339	0.0154806	0.00801822	0.0152062	0.469398	0.530602	2.191103
6876	-2360.301	-2429.205	68.9041	0.166776	0.124954	0.0323467	0.0623344	0.11952	0.143275	0.0933253	0.044461	0.0717121	0.0512164	0.0910204	0.188967	0.0322569	0.0361014	0.00875603	0.0318901	0.0174392	0.116499	0.071563	0.0336816	0.0209648	0.0340987	0.0293516	0.00668239	0.019489	0.0148667	0.00803057	0.048869	0.0258527	0.0131648	0.356827	0.0712261	0.0185601	0.0243268	0.0310633	0.0725253	0.047049	0.0429975	0.0270006	0.035645	0.00765674	0.00240464	0.04646	0.00605673	0.0108238	0.0150649	0.233089	0.0315824	0.0731515	0.0354208	0.0226307	0.9548329	1.045167	0.175596	0.428103	0.767449	1.30302	2.33589	5.69489	1.257829	1.094607	0.0561342	0.0420575	0.0108874	0.0209808	0.0402285	0.048224	0.0314118	0.0149649	0.0241371	0.0172386	0.030636	0.0636034	0.0108572	0.0121511	0.00294714	0.0107337	0.00586976	0.0392117	0.024087	0.0113367	0.00705641	0.0114771	0.00987929	0.00224918	0.0065597	0.0050039	0.00270296	0.0164485	0.00870159	0.00443108	0.120102	0.0239736	0.00624704	0.00818801	0.0104554	0.0244108	0.0158359	0.0144723	0.00908798	0.0119975	0.00257713	0.000809363	0.0156377	0.0020386	0.00364311	0.00507061	0.078454	0.0106301	0.0246216	0.0119221	0.00761712	0.522584	0.477416	2.971028
6912	-2373.685	-2444.262	70.57704	0.0903789	0.0375069	0.00598597	0.036582	0.0518383	0.0761483	0.0193074	0.0127745	0.0546897	0.0270281	0.0609136	0.162338	0.00813158	0.00869876	0.00388552	0.0266532	0.0214015	0.0401954	0.0191266	0.0323205	0.0139171	0.012484	0.0125166	0.00296691	0.0145684	0.00085052	0.00509797	0.0123485	0.00388875	0.0156677	0.0945098	0.0473134	0.00587261	0.00575437	0.0313035	0.0311375	0.000408681	0.0173842	0.0124386	0.00590645	0.0165747	0.00599132	0.0037904	0.00553214	0.000975299	0.00684233	0.145822	0.0188441	0.00126306	0.0122848	0.00638496	0.7811624	1.218838	0.103646	0.331041	0.708291	1.41185	3.02078	9.64827	1.639037	1.560287	0.0661367	0.0274465	0.00438037	0.0267697	0.0379338	0.0557232	0.0141286	0.009348	0.0400204	0.0197784	0.0445749	0.118795	0.00595046	0.00636551	0.00284331	0.0195041	0.015661	0.0294139	0.0139963	0.0236513	0.0101842	0.00913543	0.00915928	0.0021711	0.0106607	0.000622387	0.00373055	0.00903629	0.00284568	0.0114652	0.0691596	0.0346226	0.00429741	0.00421089	0.022907	0.0227856	0.000299061	0.0127213	0.00910224	0.00432217	0.0121289	0.00438428	0.00277371	0.00404827	0.000713697	0.00500703	0.106709	0.0137896	0.000924274	0.00898969	0.00467234	0.609419	0.390581	1.366546
6948	-2370.302	-2441.159	70.85768	0.0585355	0.0347178	0.0374388	0.0346976	0.0300851	0.0491721	0.0260607	0.00477682	0.0260157	0.0192049	0.0497332	0.0856693	0.0118831	0.0133765	0.00176483	0.00958791	0.00987228	0.0434894	0.0183587	0.0160966	0.0126173	0.015654	0.0157914	0.00231963	0.00553804	0.00219353	0.00687275	0.0189374	0.00525327	0.00640171	0.0910687	0.0294854	0.000863233	0.0262996	0.0312725	0.0120304	0.000276935	0.0294048	0.0240437	0.0105329	0.00660908	0.00389879	0.00536854	0.00110432	0.00214358	0.00961793	0.0868489	0.012068	0.00289957	0.0127927	0.0018222	0.8091591	1.190841	0.0866371	0.30333	0.689235	1.45088	3.29674	11.5424	1.768646	1.471702	0.0545751	0.0323688	0.0349058	0.03235	0.0280496	0.0458453	0.0242975	0.00445363	0.0242555	0.0179056	0.0463684	0.0798731	0.0110791	0.0124715	0.00164542	0.00893921	0.00920434	0.040547	0.0171165	0.0150076	0.0117637	0.0145949	0.0147229	0.00216269	0.00516335	0.00204512	0.00640775	0.0176561	0.00489785	0.00596858	0.0849071	0.0274905	0.000804829	0.0245202	0.0291567	0.0112165	0.000258198	0.0274154	0.0224169	0.00982031	0.00616192	0.00363501	0.00500532	0.0010296	0.00199855	0.0089672	0.0809729	0.0112515	0.00270339	0.0119271	0.00169891	0.59542	0.40458	1.072568
6984	-2363.809	-2434.447	70.63856	0.0636955	0.0720989	0.00921306	0.0487669	0.0693359	0.0630945	0.0416425	0.0356562	0.0400249	0.0432252	0.0570319	0.14564	0.0185933	0.0127642	0.00170215	0.0221573	0.0126286	0.0298992	0.0249646	0.0152058	0.0163254	0.0168754	0.0118773	0.00883306	0.0195281	0.00419354	0.00760476	0.0153892	0.0122972	0.00827565	0.140023	0.0151365	0.0071982	0.0408095	0.0310375	0.017812	0.0193036	0.032393	0.0143112	0.0313106	0.0198757	0.00614425	0.00607547	0.00327195	0.00408849	0.00393783	0.117313	0.0151082	0.00203092	0.0192914	0.023837	0.8522118	1.147788	0.118967	0.354065	0.723306	1.38254	2.82434	8.40568	1.539347	1.346834	0.0419366	0.0474694	0.00606581	0.0321078	0.0456503	0.041541	0.0274171	0.0234758	0.0263521	0.0284592	0.0375494	0.0958885	0.0122417	0.00840384	0.00112068	0.0145882	0.00831461	0.0196854	0.0164365	0.0100114	0.0107485	0.0111106	0.00781995	0.00581562	0.0128571	0.00276099	0.00500692	0.0101322	0.00809639	0.00544863	0.0921904	0.00996578	0.00473925	0.0268687	0.0204348	0.0117273	0.0127094	0.0213273	0.00942242	0.0206147	0.013086	0.00404533	0.00400005	0.00215423	0.00269184	0.00259264	0.0772378	0.00994711	0.00133714	0.0127013	0.0156941	0.573894	0.426106	1.51885
7020	-2366.693	-2437.637	70.94406	0.081012	0.0323583	0.00559548	0.0510642	0.041556	0.0715017	0.0489934	0.0161299	0.0251194	0.0157446	0.0240361	0.0558266	0.00911876	0.0130912	0.00377852	0.0190391	0.01433	0.0362047	0.0216854	0.0145552	0.00487922	0.00807477	0.0101266	0.0256586	0.0145093	0.00561743	0.00306028	0.0150305	0.00176342	0.0184255	0.0924521	0.0159886	0.00102204	0.0151174	0.0412403	0.0094021	0.0104242	0.0105	0.00939551	0.0328044	0.00935882	0.00384509	0.0172791	0.00201798	0.0026971	0.00829504	0.0946374	0.00933156	0.00928967	0.00978925	0.0180335	0.8681945	1.131805	0.0889243	0.30721	0.691973	1.44514	3.25511	11.2455	1.749805	1.303631	0.0716409	0.0286152	0.00494822	0.0451573	0.036749	0.0632306	0.043326	0.0142641	0.0222137	0.0139233	0.0212557	0.0493688	0.00806394	0.0115769	0.00334144	0.0168367	0.0126724	0.0320167	0.0191769	0.0128715	0.00431481	0.00714071	0.00895517	0.0226905	0.012831	0.00496763	0.00270628	0.0132918	0.00155943	0.0162941	0.0817576	0.0141391	0.000903818	0.0133686	0.0364698	0.0083145	0.00921839	0.00928538	0.00830867	0.0290097	0.00827623	0.0034003	0.0152803	0.00178454	0.00238511	0.0073355	0.0836901	0.00825212	0.00821508	0.00865687	0.0159474	0.565903	0.434097	1.130807
